"","name","nclients","nthreads","cc","phasing","rate","facet","zipf","commute_ratio","timeout_scaling","throughput","op_timeouts"
"351","v0.27-sampa",4,32,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,28615.4755618435,0
"352","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,25126.0081978051,4
"353","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,22818.712605329,24
"354","v0.27-sampa",4,4,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,6339.25656452591,0
"355","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,24878.9968318202,0
"356","v0.27-sampa",4,32,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,29037.766591118,37
"357","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,30517.2790437592,7154
"358","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,30448.0543816798,7825
"359","v0.27-sampa",4,4,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,6338.8713616087,0
"360","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,25345.8598323366,0
"361","v0.27-sampa",4,32,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,42195.4299538742,1
"362","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,42679.6924899642,13
"363","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,45780.2536728406,50
"364","v0.27-sampa",4,4,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,6338.82912625887,0
"365","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,25345.4644685085,0
"366","v0.27-sampa",4,32,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,5219.75021578678,0
"367","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,28855.3047217398,0
"368","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,27178.4150526606,13
"369","v0.27-sampa",4,4,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,6337.5889549295,0
"370","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,25342.3590726652,0
"371","v0.27-sampa",4,32,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,42085.2274237712,0
"372","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,44530.8472644629,12
"373","v0.27-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,48723.3101079814,31
"482","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,25346.2236051716,0
"483","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,25348.782840905,0
"484","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,20806.0356491942,8
"485","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,25348.7489766169,0
"486","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,16502.1015607395,0
"487","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,13112.9565636223,12
"488","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,7607.20383176887,0
"489","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,4507.48220961901,1
"490","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,3637.94106211581,20
"491","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 1",1,"0.5",200,3993.85499513908,0
"492","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 1",1,"0.5",200,2247.49929294276,7
"493","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 1",1,"0.5",200,1888.6729104082,29
"494","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,2538.25896025844,0
"495","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,1501.64291041009,1
"496","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,1189.40565070529,33
"497","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,25346.6506468394,0
"498","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,37168.8792735007,0
"499","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,33666.7172260068,5
"500","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,25345.8702923996,0
"501","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,33135.8000165549,5
"502","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,29669.5449195375,28
"503","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,24513.5997710353,0
"504","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,16716.4967164967,0
"505","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,14456.3817761832,12
"506","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 1",1,"0.5",200,14252.2708367992,0
"507","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 1",1,"0.5",200,10279.348746208,3
"508","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 1",1,"0.5",200,8876.73598618407,14
"509","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,11070.3606009906,0
"510","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,7479.19519646055,1
"511","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,5880.73822199474,43
"512","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,25340.930269709,0
"513","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,45125.0204709967,1732
"514","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,44756.4560117443,4318
"515","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,25347.9951009106,0
"516","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,41754.1198012032,4967
"517","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,42268.2034664705,10087
"518","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,11767.0837599564,3
"519","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,11806.4729735489,97
"520","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,12580.6325092497,6264
"521","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 1",1,"0.5",200,6114.7816386563,5
"522","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 1",1,"0.5",200,5969.07422382719,141
"523","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 1",1,"0.5",200,6027.71863992664,213
"524","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,4102.50963392736,11
"525","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,4019.18760266218,135
"526","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,4101.95244639199,205
"527","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,25345.3957222455,0
"528","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,45887.4728625644,10
"529","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,48594.7703778124,31
"530","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,25348.9866090598,0
"531","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,47427.4128357695,9
"532","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,47264.4952644953,29
"533","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,25340.5085913398,0
"534","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,41900.6754072308,26
"535","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,42177.0360198585,58
"536","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 1",1,"0.5",200,24593.1842385517,0
"537","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 1",1,"0.5",200,36544.9072648342,21
"538","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 1",1,"0.5",200,37347.4254384516,70
"539","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,22058.1159724094,0
"540","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,30749.4825387889,34
"541","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,32192.1398533072,75
"542","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,25345.7595526561,0
"543","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,38498.2519334675,2
"544","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,35556.3775434378,18
"545","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,25343.6455851227,0
"546","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,35510.2649302806,0
"547","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,33282.5757075939,11
"548","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,25265.7361740647,0
"549","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,10548.8693352587,0
"550","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,5344.2174059053,0
"551","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",200,18365.002562379,7
"552","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",200,6886.68214104958,0
"553","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",200,2166.60763495944,19
"554","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,13702.8337979813,0
"555","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,507.730316283861,1
"556","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,2464.52454034079,25
"557","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,25342.896606813,0
"558","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,47912.966517169,2
"559","v0.27-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,49356.0916320977,84
"560","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,25347.5469525366,0
"561","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,47485.8132886337,6
"562","v0.27-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,49422.1799394828,38
"563","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,25350.1777180207,0
"564","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,46722.1033242117,14
"565","v0.27-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,48087.1457967941,57
"566","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 1",1,"0.5",200,25164.639178002,0
"567","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 1",1,"0.5",200,47147.0745130263,20
"568","v0.27-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 1",1,"0.5",200,49553.0194959582,52
"569","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,24634.0205327876,0
"570","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,47167.577956722,22
"571","v0.27-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,51574.4624632559,55
"572","v0.27-sampa",4,4,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,6336.64949724467,0
"573","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,18281.3674054273,0
"574","v0.27-sampa",4,32,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,12636.9197838352,0
"575","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,9176.6003478556,5
"576","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,7214.82678582351,30
"577","v0.27-sampa",4,4,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,6338.9085093623,0
"578","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,25345.1902340318,0
"579","v0.27-sampa",4,32,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,27638.9779435949,0
"580","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,25436.8501665625,3
"581","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,23225.8319422357,14
"582","v0.27-sampa",4,4,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,6338.25386196535,0
"583","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,24972.2925770732,0
"584","v0.27-sampa",4,32,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,28549.0414630667,58
"585","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,30370.4282588309,7450
"586","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,30253.3579209472,6790
"587","v0.27-sampa",4,4,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,6339.89519237496,0
"588","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,25347.9053793214,0
"589","v0.27-sampa",4,32,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,41864.1251611703,0
"590","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,42791.405864693,11
"591","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,43549.6835589227,51
"592","v0.27-sampa",4,4,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,6337.06113393098,0
"593","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,25346.0549042055,0
"594","v0.27-sampa",4,32,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,31097.3203191963,0
"595","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,28894.6318252059,0
"596","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.6",0.6,"0.5",200,27673.4777184129,8
"597","v0.27-sampa",4,4,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,6338.18536793393,0
"598","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,25333.5373927856,0
"599","v0.27-sampa",4,32,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,45476.5892956848,0
"600","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,47928.2382870469,11
"601","v0.27-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.6",0.6,"0.5",200,47329.6839993533,45
"710","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,25346.5610138411,0
"711","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,25273.3305245418,6
"712","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,19535.5551942774,17
"713","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,25352.982680352,0
"714","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,16820.3572455998,0
"715","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,13325.2701125078,7
"716","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,7548.18723042544,0
"717","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,4432.02906760954,1
"718","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,3645.50710284821,28
"719","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 1",1,"0.5",200,3950.38136282053,0
"720","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 1",1,"0.5",200,2276.966734573,1
"721","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 1",1,"0.5",200,1920.24260024286,53
"722","v0.27-sampa",4,16,"r/w locks","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,2583.63270275022,0
"723","v0.27-sampa",4,64,"r/w locks","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,1483.73745656163,4
"724","v0.27-sampa",4,96,"r/w locks","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,1223.27069300883,34
"725","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,25345.2745855673,0
"726","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,37474.7749120517,4
"727","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,33840.5990818391,25
"728","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,25345.7543292096,0
"729","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,33171.9787406659,0
"730","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,29767.3807506093,31
"731","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,24799.2013311148,0
"732","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,16876.1014253643,4
"733","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,14844.1591683238,26
"734","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 1",1,"0.5",200,14523.046618953,0
"735","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 1",1,"0.5",200,10663.4688559371,4
"736","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 1",1,"0.5",200,8510.36595122174,26
"737","v0.27-sampa",4,16,"boosting","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,10959.2905281786,0
"738","v0.27-sampa",4,64,"boosting","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,7609.62677930223,4
"739","v0.27-sampa",4,96,"boosting","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,5861.02383911939,29
"740","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,25343.2553681492,0
"741","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,46102.3331219643,1694
"742","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,44550.0927793465,4066
"743","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,25348.1692034762,0
"744","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,42227.8474388912,4533
"745","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,41817.0849577384,10050
"746","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,11579.1328282644,1
"747","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,11883.0470696211,108
"748","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,11868.0061863977,251
"749","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 1",1,"0.5",200,6191.83777841983,4
"750","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 1",1,"0.5",200,5994.25594136737,106
"751","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 1",1,"0.5",200,6029.05914222389,250
"752","v0.27-sampa",4,16,"r/w locks","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,4057.17434457302,11
"753","v0.27-sampa",4,64,"r/w locks","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,4051.76587587182,146
"754","v0.27-sampa",4,96,"r/w locks","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,4008.36047246391,256
"755","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,25343.455556628,0
"756","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,46611.6600725027,10
"757","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,48088.0668029228,28
"758","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,25343.4454024805,0
"759","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,46721.6156047917,9
"760","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,47539.3928191858,54
"761","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,25335.4366767175,0
"762","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,41849.3327593629,18
"763","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,42249.5139959271,53
"764","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 1",1,"0.5",200,24467.3246767076,0
"765","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 1",1,"0.5",200,36667.5500901092,33
"766","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 1",1,"0.5",200,37415.4967228372,77
"767","v0.27-sampa",4,16,"boosting","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,21819.1982855584,0
"768","v0.27-sampa",4,64,"boosting","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,30867.8400381556,31
"769","v0.27-sampa",4,96,"boosting","on",100,"50% update
zipf: 1.2",1.2,"0.5",200,32297.8906017892,81
"770","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,25346.170870594,0
"771","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,38381.8491448716,0
"772","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.2",0.2,"0.5",200,36065.1104434246,37
"773","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,25342.2697291793,0
"774","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,35430.6153540439,2
"775","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.4",0.4,"0.5",200,32664.8452150642,13
"776","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,25272.3781378647,0
"777","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,21962.4724353303,9
"778","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 0.8",0.8,"0.5",200,21191.0293271995,23
"779","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",200,18692.9470244948,0
"780","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",200,7847.76685485101,1
"781","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 1",1,"0.5",200,9856.56516780147,23
"782","v0.27-sampa",4,16,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,10188.4285220719,0
"783","v0.27-sampa",4,64,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,3149.35941541758,0
"784","v0.27-sampa",4,96,"boosting
 + combining","off",100,"50% update
zipf: 1.2",1.2,"0.5",200,548.394050441906,4
"785","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,25345.6224265966,0
"786","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,48415.8199280189,4
"787","v0.27-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.2",0.2,"0.5",200,49160.6313527808,24
"788","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,25349.0655527634,0
"789","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,47625.7886644398,9
"790","v0.27-sampa",4,96,"boosting
 + combining","on",100,"50% update
zipf: 0.4",0.4,"0.5",200,50206.0330709493,29
"791","v0.27-sampa",4,16,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,25351.9439285928,0
"792","v0.27-sampa",4,64,"boosting
 + combining","on",100,"50% update
zipf: 0.8",0.8,"0.5",200,47774.3328828471,14
